,"('act', '{<QualifiedName: collabmap:BuildingVerification>}')","('act', '{<QualifiedName: collabmap:CompletionVerification>}')","('act', '{<QualifiedName: collabmap:RouteIdentification>}')","('act', '{<QualifiedName: collabmap:RouteVerification>}')","('ent', '{<QualifiedName: collabmap:Building>}')","('ent', '{<QualifiedName: collabmap:Route>}')","('ent', '{<QualifiedName: collabmap:RouteSet>}')","('ent', '{<QualifiedName: collabmap:Vote>}')","[('der', 'gen'), ('der', 'usd'), (('ent', '{<QualifiedName: collabmap:Building>}'), ('ent', '{<QualifiedName: collabmap:Building>}'))]","[['der', 'der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:BuildingVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:CompletionVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['gen', 'usd', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', 'der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]",label
3707,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3708,4,0,1,0,1,1,1,6,2,0,1,4,1,1,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,Trusted
3709,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3710,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3711,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3712,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3713,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3714,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3715,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3716,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3717,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3718,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3719,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3720,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3721,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3722,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3723,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3724,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3725,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3726,4,0,1,0,1,1,1,6,2,0,1,4,1,1,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,Trusted
3727,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3728,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3729,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3730,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3731,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3732,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3733,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3734,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3735,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3736,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3737,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3738,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3739,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3740,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3741,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3742,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3743,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3744,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3745,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3746,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3747,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3748,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3749,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3750,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3751,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3752,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3753,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3754,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3755,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3756,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3757,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3758,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3759,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3760,2,0,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,0,0,3,1,3,0,0,1,0,Trusted
3761,4,2,1,2,1,1,1,10,2,4,1,4,1,1,1,0,0,0,0,2,2,0,5,4,5,0,0,2,2,Trusted
3762,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3763,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3764,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3765,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3766,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3767,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3768,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3769,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3770,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3771,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3772,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3773,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3774,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3775,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3776,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3777,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3778,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3779,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3780,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3781,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3782,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3783,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3784,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3785,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3786,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3787,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3788,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3789,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3790,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3791,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3792,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3793,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3794,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3795,2,2,3,2,1,3,3,11,2,7,1,2,1,1,1,0,1,1,2,3,2,2,3,4,3,0,1,1,4,Trusted
3796,2,2,3,2,1,3,3,11,2,7,1,2,1,1,1,0,1,1,2,3,2,2,3,4,3,0,1,1,4,Trusted
3797,2,2,3,2,1,3,3,11,2,7,1,2,1,1,1,0,1,1,2,3,2,2,3,4,3,0,1,1,4,Trusted
3798,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3799,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3800,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3801,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3802,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3803,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3804,2,8,2,10,1,2,5,36,2,15,1,2,1,1,1,0,0,1,1,20,8,1,3,12,3,0,8,2,9,Trusted
3805,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3806,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3807,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3808,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3809,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3810,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3811,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3812,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3813,4,0,1,0,1,1,1,6,2,0,1,4,1,1,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,Trusted
3814,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3815,2,18,5,30,1,5,16,125,2,42,1,2,1,1,1,0,2,2,4,88,18,4,3,32,3,2,7,8,22,Trusted
3816,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3817,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3818,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3819,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3820,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3821,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3822,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3823,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3824,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3825,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3826,2,5,1,5,1,1,1,14,2,10,1,2,1,1,1,0,0,0,0,5,5,0,3,10,3,0,0,5,5,Trusted
3827,2,3,2,3,1,2,2,13,2,7,1,2,1,1,1,0,0,1,1,5,3,1,3,5,3,0,2,1,4,Trusted
3828,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3829,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3830,4,1,2,1,1,2,2,9,2,5,1,4,1,1,1,0,0,1,1,1,1,1,5,3,5,0,0,1,2,Trusted
3831,2,0,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,0,1,1,0,1,3,2,3,0,0,1,1,Trusted
3832,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3833,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3834,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3835,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3836,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3837,2,6,2,6,1,2,4,22,2,14,1,2,1,1,1,0,0,1,1,11,6,1,3,10,3,0,3,3,7,Trusted
3838,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3839,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3840,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3841,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3842,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3843,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3844,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3845,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3846,2,0,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,0,1,1,0,1,3,2,3,0,0,1,1,Trusted
3847,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3848,2,5,2,5,1,2,2,18,2,10,1,2,1,1,1,0,0,1,1,8,5,1,3,8,3,0,3,2,6,Trusted
3849,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3850,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
3851,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3852,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3853,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3854,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3855,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3856,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3857,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3858,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3859,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3860,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3861,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3862,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3863,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3864,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3865,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3866,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3867,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3868,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3869,2,4,2,5,1,2,2,18,2,10,1,2,1,1,1,0,0,1,1,8,4,1,3,7,3,0,3,2,5,Trusted
3870,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3871,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3872,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3873,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3874,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3875,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3876,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3877,4,1,1,1,1,1,1,8,2,2,1,4,1,1,1,0,0,0,0,1,1,0,5,2,5,0,0,1,1,Trusted
3878,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3879,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3880,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3881,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3882,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3883,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3884,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3885,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3886,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3887,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3888,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
