,"('act', '{<QualifiedName: collabmap:CompletionVerification>}')","('act', '{<QualifiedName: collabmap:RouteIdentification>}')","('act', '{<QualifiedName: collabmap:RouteVerification>}')","('ent', '{<QualifiedName: collabmap:Route>}')","('ent', '{<QualifiedName: collabmap:RouteSet>}')","('ent', '{<QualifiedName: collabmap:Vote>}')","[('der', 'gen'), ('der', 'usd'), (('ent', '{<QualifiedName: collabmap:RouteSet>}'), ('ent', '{<QualifiedName: collabmap:RouteSet>}'))]","[['der', 'der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:CompletionVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['gen', 'usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['usd', 'der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]",label
3479,9,1,9,1,3,24,2,13,0,0,1,4,1,9,1,10,11,7,0,4,15,Trusted
3480,4,0,4,0,2,13,0,1,0,0,0,0,0,4,0,10,13,1,0,0,8,Trusted
3481,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3482,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
3483,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
3484,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3485,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
3486,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
3487,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
3488,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
3489,4,2,4,2,3,12,2,9,0,1,2,2,1,4,2,4,5,5,0,2,8,Uncertain
3490,2,1,2,1,2,7,2,0,0,0,1,0,1,2,1,4,7,0,0,0,5,Trusted
3491,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3492,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3493,6,1,6,1,2,16,2,9,0,0,1,3,1,6,1,6,7,6,0,3,10,Trusted
3494,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
3495,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3496,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3497,4,1,4,1,2,10,2,3,0,0,1,1,1,4,1,4,7,2,0,1,8,Trusted
3498,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
3499,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3500,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3501,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3502,6,1,6,1,2,16,2,9,0,0,1,3,1,6,1,6,7,6,0,3,10,Trusted
3503,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
3504,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3505,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3506,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3507,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3508,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3509,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3510,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3511,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3512,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3513,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3514,4,2,5,2,3,14,2,11,0,1,2,3,1,4,2,5,5,6,0,3,8,Uncertain
3515,2,1,3,1,2,9,2,0,0,0,1,0,1,2,1,6,9,0,0,0,6,Trusted
3516,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3517,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3518,4,1,5,1,2,11,2,0,0,0,1,0,1,4,1,6,11,0,0,0,10,Uncertain
3519,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3520,5,2,6,2,3,14,2,7,0,1,2,2,1,5,2,5,9,5,0,2,11,Uncertain
3521,2,1,2,1,2,5,2,0,0,0,1,0,1,2,1,2,5,0,0,0,5,Uncertain
3522,4,2,4,2,3,12,2,9,0,1,2,2,1,4,2,4,5,5,0,2,8,Uncertain
3523,2,1,2,1,2,7,2,0,0,0,1,0,1,2,1,4,7,0,0,0,5,Trusted
3524,4,1,5,1,2,11,2,4,0,0,1,2,1,4,1,4,7,4,0,2,8,Uncertain
3525,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3526,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3527,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3528,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3529,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3530,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3531,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3532,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3533,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3534,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3535,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3536,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3537,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3538,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3539,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3540,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3541,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3542,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3543,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3544,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3545,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3546,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
3547,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
3548,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3549,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3550,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3551,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3552,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3553,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3554,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3555,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3556,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3557,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3558,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3559,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3560,21,4,34,4,15,150,2,70,1,2,4,89,1,21,4,38,3,45,1,12,26,Uncertain
3561,5,0,14,0,6,75,0,7,0,0,0,0,0,5,0,75,21,2,0,0,19,Trusted
3562,5,0,10,0,5,55,0,7,0,0,0,0,0,5,0,54,7,2,0,0,15,Trusted
3563,4,0,9,0,4,49,0,22,0,0,0,0,0,4,0,48,7,5,0,0,13,Uncertain
3564,3,0,8,0,3,43,0,22,0,0,0,0,0,3,0,42,22,5,0,0,11,Trusted
3565,2,0,4,0,2,22,0,1,0,0,0,0,0,2,0,21,22,1,0,0,6,Uncertain
3566,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3567,21,3,33,3,14,147,2,28,0,1,3,58,2,21,3,70,38,22,4,1,36,Uncertain
3568,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3569,9,2,21,2,12,109,0,21,0,1,2,36,1,9,2,67,5,6,4,4,12,Uncertain
3570,9,2,20,2,11,105,7,26,0,1,2,36,1,9,2,62,14,21,4,4,11,Uncertain
3571,8,1,16,1,9,87,0,27,0,0,1,17,1,8,1,68,6,6,0,4,11,Uncertain
3572,7,1,15,1,8,82,0,3,0,0,1,17,0,7,1,63,6,2,0,4,9,Uncertain
3573,6,1,14,1,7,77,2,17,0,0,1,17,0,6,1,58,2,14,0,4,7,Uncertain
3574,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3575,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3576,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3577,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3578,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3579,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3580,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3581,7,1,8,1,4,26,2,23,0,0,1,7,1,7,1,13,3,12,0,7,9,Uncertain
3582,7,0,7,0,3,23,0,2,0,0,0,0,0,7,0,18,23,2,0,0,14,Trusted
3583,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3584,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3585,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3586,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3587,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3588,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3589,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3590,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3591,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3592,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3593,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3594,18,2,18,2,13,58,2,34,0,0,2,16,2,18,2,32,17,10,1,7,28,Uncertain
3595,3,0,3,0,4,12,0,5,0,0,0,0,0,3,0,12,4,2,0,0,6,Uncertain
3596,3,0,2,0,3,9,0,5,0,0,0,0,0,3,0,8,5,2,0,0,5,Uncertain
3597,2,0,1,0,2,5,0,1,0,0,0,0,0,2,0,4,5,1,0,0,3,Uncertain
3598,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3599,10,1,10,1,12,41,0,9,0,0,1,6,0,10,1,34,28,8,0,1,18,Uncertain
3600,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3601,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3602,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3603,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3604,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3605,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3606,4,1,3,1,5,14,2,6,0,0,1,6,0,4,1,6,2,3,0,1,5,Uncertain
3607,12,1,12,1,5,32,2,15,0,0,1,4,1,12,1,18,17,5,0,4,21,Trusted
3608,4,0,4,0,4,15,0,3,0,0,0,0,0,4,0,14,15,3,0,0,8,Uncertain
3609,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3610,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3611,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3612,18,2,23,2,5,74,2,62,0,1,2,25,1,18,2,30,5,33,3,18,22,Uncertain
3613,16,1,21,1,4,69,2,14,0,0,1,3,1,16,1,51,57,8,0,3,35,Uncertain
3614,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3615,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3616,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
3617,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3618,8,1,10,1,3,31,2,28,0,0,1,9,1,8,1,14,3,15,0,9,10,Uncertain
3619,7,0,9,0,2,28,0,1,0,0,0,0,0,7,0,22,28,1,0,0,16,Uncertain
3620,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3621,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3622,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3623,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3624,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3625,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3626,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3627,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3628,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3629,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3630,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3631,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3632,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3633,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3634,4,2,4,2,3,12,2,9,0,1,2,2,1,4,2,4,5,5,0,2,8,Uncertain
3635,2,1,2,1,2,7,2,0,0,0,1,0,1,2,1,4,7,0,0,0,5,Trusted
3636,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3637,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3638,7,3,8,3,6,28,2,21,1,1,3,10,1,7,3,9,3,10,2,5,11,Uncertain
3639,7,2,7,2,5,25,0,5,0,1,2,2,1,7,2,16,17,3,0,2,14,Uncertain
3640,3,1,2,1,3,8,0,9,0,0,1,0,1,3,1,4,1,5,0,0,6,Uncertain
3641,3,2,2,2,3,9,2,3,0,1,2,2,0,3,2,2,2,2,0,2,5,Uncertain
3642,2,1,2,1,2,7,2,0,0,0,1,0,1,2,1,4,7,0,0,0,5,Trusted
3643,12,1,12,1,4,38,2,35,0,0,1,11,1,12,1,16,3,20,0,11,14,Uncertain
3644,11,0,11,0,3,35,0,2,0,0,0,0,0,11,0,26,35,2,0,0,22,Trusted
3645,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3646,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3647,4,1,4,1,2,11,2,6,0,0,1,2,1,4,1,4,5,4,0,2,7,Uncertain
3648,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
3649,4,1,4,1,2,11,2,6,0,0,1,2,1,4,1,4,5,4,0,2,7,Uncertain
3650,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
3651,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3652,2,1,2,1,2,6,2,3,0,0,1,1,1,2,1,2,3,2,0,1,4,Uncertain
3653,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
3654,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3655,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3656,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3657,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3658,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3659,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3660,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3661,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3662,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3663,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3664,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3665,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3666,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3667,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3668,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3669,11,1,11,1,3,29,2,16,0,0,1,5,1,11,1,13,13,9,0,5,18,Uncertain
3670,5,0,5,0,2,16,0,1,0,0,0,0,0,5,0,12,16,1,0,0,10,Trusted
3671,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3672,3,2,4,2,3,13,2,12,0,1,2,3,1,3,2,5,3,6,0,3,6,Uncertain
3673,2,1,3,1,2,10,2,0,0,0,1,0,1,2,1,7,10,0,0,0,6,Uncertain
3674,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3675,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3676,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3677,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3678,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3679,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3680,4,3,4,3,4,14,2,8,1,1,3,3,1,4,3,4,5,4,1,1,9,Uncertain
3681,2,2,2,2,3,9,2,7,0,1,2,1,1,2,2,4,4,3,0,1,5,Uncertain
3682,1,1,1,1,2,5,2,0,0,0,1,0,1,1,1,3,5,0,0,0,3,Uncertain
3683,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3684,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3685,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3686,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3687,3,1,3,1,2,9,2,6,0,0,1,2,1,3,1,3,3,4,0,2,5,Uncertain
3688,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
3689,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3690,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3691,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3692,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3693,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3694,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3695,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3696,3,1,3,1,2,9,2,6,0,0,1,2,1,3,1,3,3,4,0,2,5,Uncertain
3697,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
3698,0,1,1,1,2,3,2,0,0,0,1,0,1,0,1,2,3,0,0,0,2,Uncertain
3699,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3700,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
3701,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3702,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3703,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3704,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
3705,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3706,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3707,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3708,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3709,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3710,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3711,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3712,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3713,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3714,2,1,2,1,2,5,2,0,0,0,1,0,1,2,1,2,5,0,0,0,5,Uncertain
3715,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3716,10,1,10,1,5,33,2,30,0,0,1,9,1,10,1,16,3,15,0,9,12,Uncertain
3717,9,0,9,0,4,30,0,3,0,0,0,0,0,9,0,24,30,3,0,0,18,Trusted
3718,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3719,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3720,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
3721,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3722,3,1,3,1,2,7,2,0,0,0,1,0,1,3,1,3,7,0,0,0,7,Trusted
3723,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3724,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
3725,4,1,4,1,2,11,2,6,0,0,1,2,1,4,1,4,5,4,0,2,7,Uncertain
3726,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
3727,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
3728,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
